Name,Dataset,Sequence length,Method,Metric_name,Metric
4qyz_L.csv,RNA3DB,55,rhofold,RMSD,6.338
4qyz_L.csv,RNA3DB,55,alphafold3,RMSD,41.295
4qyz_L.csv,RNA3DB,55,rnacomposer,RMSD,42.902
4qyz_L.csv,RNA3DB,55,rnajp,RMSD,42.937
4qyz_L.csv,RNA3DB,55,rhofold,P-VALUE,2.886579864025407e-15
4qyz_L.csv,RNA3DB,55,alphafold3,P-VALUE,1.0
4qyz_L.csv,RNA3DB,55,rnacomposer,P-VALUE,1.0
4qyz_L.csv,RNA3DB,55,rnajp,P-VALUE,1.0
4qyz_L.csv,RNA3DB,55,rhofold,INF-ALL,0.439
4qyz_L.csv,RNA3DB,55,alphafold3,INF-ALL,0.524
4qyz_L.csv,RNA3DB,55,rnacomposer,INF-ALL,0.283
4qyz_L.csv,RNA3DB,55,rnajp,INF-ALL,0.308
4qyz_L.csv,RNA3DB,55,rhofold,INF-WC,0.516
4qyz_L.csv,RNA3DB,55,alphafold3,INF-WC,0.4
4qyz_L.csv,RNA3DB,55,rnacomposer,INF-WC,0.0
4qyz_L.csv,RNA3DB,55,rnajp,INF-WC,0.0
4qyz_L.csv,RNA3DB,55,rhofold,INF-NWC,0.0
4qyz_L.csv,RNA3DB,55,alphafold3,INF-NWC,0.0
4qyz_L.csv,RNA3DB,55,rnacomposer,INF-NWC,
4qyz_L.csv,RNA3DB,55,rnajp,INF-NWC,0.0
4qyz_L.csv,RNA3DB,55,rhofold,INF-STACK,0.447
4qyz_L.csv,RNA3DB,55,alphafold3,INF-STACK,0.589
4qyz_L.csv,RNA3DB,55,rnacomposer,INF-STACK,0.402
4qyz_L.csv,RNA3DB,55,rnajp,INF-STACK,0.435
4qyz_L.csv,RNA3DB,55,rhofold,DI,14.453
4qyz_L.csv,RNA3DB,55,alphafold3,DI,78.754
4qyz_L.csv,RNA3DB,55,rnacomposer,DI,151.559
4qyz_L.csv,RNA3DB,55,rnajp,DI,139.322
4qyz_L.csv,RNA3DB,55,rhofold,MCQ,69.52
4qyz_L.csv,RNA3DB,55,alphafold3,MCQ,36.14
4qyz_L.csv,RNA3DB,55,rnacomposer,MCQ,39.52
4qyz_L.csv,RNA3DB,55,rnajp,MCQ,45.59
4qyz_L.csv,RNA3DB,55,rhofold,TM-score,0.355
4qyz_L.csv,RNA3DB,55,alphafold3,TM-score,0.159
4qyz_L.csv,RNA3DB,55,rnacomposer,TM-score,0.1
4qyz_L.csv,RNA3DB,55,rnajp,TM-score,0.079
4qyz_L.csv,RNA3DB,55,rhofold,CAD,
4qyz_L.csv,RNA3DB,55,alphafold3,CAD,
4qyz_L.csv,RNA3DB,55,rnacomposer,CAD,
4qyz_L.csv,RNA3DB,55,rnajp,CAD,
4qyz_L.csv,RNA3DB,55,rhofold,BARNABA-RMSD,0.638
4qyz_L.csv,RNA3DB,55,alphafold3,BARNABA-RMSD,4.102
4qyz_L.csv,RNA3DB,55,rnacomposer,BARNABA-RMSD,4.267
4qyz_L.csv,RNA3DB,55,rnajp,BARNABA-RMSD,4.309
4qyz_L.csv,RNA3DB,55,rhofold,BARNABA-eRMSD,0.978
4qyz_L.csv,RNA3DB,55,alphafold3,BARNABA-eRMSD,1.85
4qyz_L.csv,RNA3DB,55,rnacomposer,BARNABA-eRMSD,1.88
4qyz_L.csv,RNA3DB,55,rnajp,BARNABA-eRMSD,1.96
4qyz_L.csv,RNA3DB,55,rhofold,BARNABA-eSCORE,0.269
4qyz_L.csv,RNA3DB,55,alphafold3,BARNABA-eSCORE,0.589
4qyz_L.csv,RNA3DB,55,rnacomposer,BARNABA-eSCORE,0.491
4qyz_L.csv,RNA3DB,55,rnajp,BARNABA-eSCORE,0.516
4qyz_L.csv,RNA3DB,55,rhofold,CLASH,0.0
4qyz_L.csv,RNA3DB,55,alphafold3,CLASH,0.0
4qyz_L.csv,RNA3DB,55,rnacomposer,CLASH,0.0
4qyz_L.csv,RNA3DB,55,rnajp,CLASH,0.0
4qyz_L.csv,RNA3DB,55,rhofold,GDT-TS,0.514
4qyz_L.csv,RNA3DB,55,alphafold3,GDT-TS,0.136
4qyz_L.csv,RNA3DB,55,rnacomposer,GDT-TS,0.141
4qyz_L.csv,RNA3DB,55,rnajp,GDT-TS,0.136
4qyz_L.csv,RNA3DB,55,rhofold,GDT-TS@1,0.145
4qyz_L.csv,RNA3DB,55,alphafold3,GDT-TS@1,0.091
4qyz_L.csv,RNA3DB,55,rnacomposer,GDT-TS@1,0.091
4qyz_L.csv,RNA3DB,55,rnajp,GDT-TS@1,0.091
4qyz_L.csv,RNA3DB,55,rhofold,GDT-TS@2,0.418
4qyz_L.csv,RNA3DB,55,alphafold3,GDT-TS@2,0.127
4qyz_L.csv,RNA3DB,55,rnacomposer,GDT-TS@2,0.127
4qyz_L.csv,RNA3DB,55,rnajp,GDT-TS@2,0.109
4qyz_L.csv,RNA3DB,55,rhofold,GDT-TS@4,0.709
4qyz_L.csv,RNA3DB,55,alphafold3,GDT-TS@4,0.145
4qyz_L.csv,RNA3DB,55,rnacomposer,GDT-TS@4,0.145
4qyz_L.csv,RNA3DB,55,rnajp,GDT-TS@4,0.145
4qyz_L.csv,RNA3DB,55,rhofold,GDT-TS@8,0.782
4qyz_L.csv,RNA3DB,55,alphafold3,GDT-TS@8,0.182
4qyz_L.csv,RNA3DB,55,rnacomposer,GDT-TS@8,0.2
4qyz_L.csv,RNA3DB,55,rnajp,GDT-TS@8,0.2
4qyz_L.csv,RNA3DB,55,rhofold,lDDT,0.62
4qyz_L.csv,RNA3DB,55,alphafold3,lDDT,0.532
4qyz_L.csv,RNA3DB,55,rnacomposer,lDDT,0.475
4qyz_L.csv,RNA3DB,55,rnajp,lDDT,0.005
4qyz_L.csv,RNA3DB,55,rhofold,LCS-TA-COVERAGE-10,
4qyz_L.csv,RNA3DB,55,alphafold3,LCS-TA-COVERAGE-10,1.818
4qyz_L.csv,RNA3DB,55,rnacomposer,LCS-TA-COVERAGE-10,
4qyz_L.csv,RNA3DB,55,rnajp,LCS-TA-COVERAGE-10,
4qyz_L.csv,RNA3DB,55,rhofold,LCS-TA-RESIDUES-10,
4qyz_L.csv,RNA3DB,55,alphafold3,LCS-TA-RESIDUES-10,1.0
4qyz_L.csv,RNA3DB,55,rnacomposer,LCS-TA-RESIDUES-10,
4qyz_L.csv,RNA3DB,55,rnajp,LCS-TA-RESIDUES-10,
8a98_5.csv,RNA3DB,111,rhofold,RMSD,15.04
8a98_5.csv,RNA3DB,111,rnacomposer,RMSD,25.638
8a98_5.csv,RNA3DB,111,rnajp,RMSD,27.106
8a98_5.csv,RNA3DB,111,alphafold3,RMSD,35.664
8a98_5.csv,RNA3DB,111,rhofold,P-VALUE,0.0
8a98_5.csv,RNA3DB,111,rnacomposer,P-VALUE,0.0006425378635465
8a98_5.csv,RNA3DB,111,rnajp,P-VALUE,0.0081152258305953
8a98_5.csv,RNA3DB,111,alphafold3,P-VALUE,0.9906228208894914
8a98_5.csv,RNA3DB,111,rhofold,INF-ALL,0.345
8a98_5.csv,RNA3DB,111,rnacomposer,INF-ALL,0.412
8a98_5.csv,RNA3DB,111,rnajp,INF-ALL,0.476
8a98_5.csv,RNA3DB,111,alphafold3,INF-ALL,0.479
8a98_5.csv,RNA3DB,111,rhofold,INF-WC,0.334
8a98_5.csv,RNA3DB,111,rnacomposer,INF-WC,0.402
8a98_5.csv,RNA3DB,111,rnajp,INF-WC,0.279
8a98_5.csv,RNA3DB,111,alphafold3,INF-WC,0.248
8a98_5.csv,RNA3DB,111,rhofold,INF-NWC,0.0
8a98_5.csv,RNA3DB,111,rnacomposer,INF-NWC,0.0
8a98_5.csv,RNA3DB,111,rnajp,INF-NWC,0.0
8a98_5.csv,RNA3DB,111,alphafold3,INF-NWC,0.0
8a98_5.csv,RNA3DB,111,rhofold,INF-STACK,0.437
8a98_5.csv,RNA3DB,111,rnacomposer,INF-STACK,0.461
8a98_5.csv,RNA3DB,111,rnajp,INF-STACK,0.603
8a98_5.csv,RNA3DB,111,alphafold3,INF-STACK,0.608
8a98_5.csv,RNA3DB,111,rhofold,DI,43.536
8a98_5.csv,RNA3DB,111,rnacomposer,DI,62.18
8a98_5.csv,RNA3DB,111,rnajp,DI,56.952
8a98_5.csv,RNA3DB,111,alphafold3,DI,74.446
8a98_5.csv,RNA3DB,111,rhofold,MCQ,61.41
8a98_5.csv,RNA3DB,111,rnacomposer,MCQ,32.76
8a98_5.csv,RNA3DB,111,rnajp,MCQ,30.23
8a98_5.csv,RNA3DB,111,alphafold3,MCQ,23.35
8a98_5.csv,RNA3DB,111,rhofold,TM-score,0.306
8a98_5.csv,RNA3DB,111,rnacomposer,TM-score,0.224
8a98_5.csv,RNA3DB,111,rnajp,TM-score,0.238
8a98_5.csv,RNA3DB,111,alphafold3,TM-score,0.363
8a98_5.csv,RNA3DB,111,rhofold,CAD,
8a98_5.csv,RNA3DB,111,rnacomposer,CAD,
8a98_5.csv,RNA3DB,111,rnajp,CAD,
8a98_5.csv,RNA3DB,111,alphafold3,CAD,
8a98_5.csv,RNA3DB,111,rhofold,BARNABA-RMSD,1.543
8a98_5.csv,RNA3DB,111,rnacomposer,BARNABA-RMSD,2.649
8a98_5.csv,RNA3DB,111,rnajp,BARNABA-RMSD,2.789
8a98_5.csv,RNA3DB,111,alphafold3,BARNABA-RMSD,3.629
8a98_5.csv,RNA3DB,111,rhofold,BARNABA-eRMSD,2.037
8a98_5.csv,RNA3DB,111,rnacomposer,BARNABA-eRMSD,2.014
8a98_5.csv,RNA3DB,111,rnajp,BARNABA-eRMSD,2.001
8a98_5.csv,RNA3DB,111,alphafold3,BARNABA-eRMSD,2.048
8a98_5.csv,RNA3DB,111,rhofold,BARNABA-eSCORE,1.105
8a98_5.csv,RNA3DB,111,rnacomposer,BARNABA-eSCORE,1.92
8a98_5.csv,RNA3DB,111,rnajp,BARNABA-eSCORE,3.137
8a98_5.csv,RNA3DB,111,alphafold3,BARNABA-eSCORE,3.026
8a98_5.csv,RNA3DB,111,rhofold,CLASH,0.0
8a98_5.csv,RNA3DB,111,rnacomposer,CLASH,0.0
8a98_5.csv,RNA3DB,111,rnajp,CLASH,0.0
8a98_5.csv,RNA3DB,111,alphafold3,CLASH,0.0
8a98_5.csv,RNA3DB,111,rhofold,GDT-TS,0.126
8a98_5.csv,RNA3DB,111,rnacomposer,GDT-TS,0.119
8a98_5.csv,RNA3DB,111,rnajp,GDT-TS,0.108
8a98_5.csv,RNA3DB,111,alphafold3,GDT-TS,0.162
8a98_5.csv,RNA3DB,111,rhofold,GDT-TS@1,0.081
8a98_5.csv,RNA3DB,111,rnacomposer,GDT-TS@1,0.054
8a98_5.csv,RNA3DB,111,rnajp,GDT-TS@1,0.054
8a98_5.csv,RNA3DB,111,alphafold3,GDT-TS@1,0.072
8a98_5.csv,RNA3DB,111,rhofold,GDT-TS@2,0.09
8a98_5.csv,RNA3DB,111,rnacomposer,GDT-TS@2,0.09
8a98_5.csv,RNA3DB,111,rnajp,GDT-TS@2,0.099
8a98_5.csv,RNA3DB,111,alphafold3,GDT-TS@2,0.117
8a98_5.csv,RNA3DB,111,rhofold,GDT-TS@4,0.117
8a98_5.csv,RNA3DB,111,rnacomposer,GDT-TS@4,0.126
8a98_5.csv,RNA3DB,111,rnajp,GDT-TS@4,0.126
8a98_5.csv,RNA3DB,111,alphafold3,GDT-TS@4,0.162
8a98_5.csv,RNA3DB,111,rhofold,GDT-TS@8,0.216
8a98_5.csv,RNA3DB,111,rnacomposer,GDT-TS@8,0.207
8a98_5.csv,RNA3DB,111,rnajp,GDT-TS@8,0.153
8a98_5.csv,RNA3DB,111,alphafold3,GDT-TS@8,0.297
8a98_5.csv,RNA3DB,111,rhofold,lDDT,0.404
8a98_5.csv,RNA3DB,111,rnacomposer,lDDT,0.346
8a98_5.csv,RNA3DB,111,rnajp,lDDT,0.03
8a98_5.csv,RNA3DB,111,alphafold3,lDDT,0.353
8a98_5.csv,RNA3DB,111,rhofold,LCS-TA-COVERAGE-10,0.901
8a98_5.csv,RNA3DB,111,rnacomposer,LCS-TA-COVERAGE-10,2.703
8a98_5.csv,RNA3DB,111,rnajp,LCS-TA-COVERAGE-10,3.604
8a98_5.csv,RNA3DB,111,alphafold3,LCS-TA-COVERAGE-10,10.811
8a98_5.csv,RNA3DB,111,rhofold,LCS-TA-RESIDUES-10,1.0
8a98_5.csv,RNA3DB,111,rnacomposer,LCS-TA-RESIDUES-10,3.0
8a98_5.csv,RNA3DB,111,rnajp,LCS-TA-RESIDUES-10,4.0
8a98_5.csv,RNA3DB,111,alphafold3,LCS-TA-RESIDUES-10,12.0
4pmi_a.csv,RNA3DB,40,alphafold3c,RMSD,2.402
4pmi_a.csv,RNA3DB,40,alphafold3,RMSD,2.612
4pmi_a.csv,RNA3DB,40,rhofold,RMSD,3.229
4pmi_a.csv,RNA3DB,40,rnajp,RMSD,4.808
4pmi_a.csv,RNA3DB,40,rnacomposer,RMSD,7.639
4pmi_a.csv,RNA3DB,40,alphafold3c,P-VALUE,4.773959005888173e-15
4pmi_a.csv,RNA3DB,40,alphafold3,P-VALUE,1.1934897514720431e-14
4pmi_a.csv,RNA3DB,40,rhofold,P-VALUE,1.606492716632602e-13
4pmi_a.csv,RNA3DB,40,rnajp,P-VALUE,7.398931467506029e-11
4pmi_a.csv,RNA3DB,40,rnacomposer,P-VALUE,6.657208189153607e-07
4pmi_a.csv,RNA3DB,40,alphafold3c,INF-ALL,0.922
4pmi_a.csv,RNA3DB,40,alphafold3,INF-ALL,0.925
4pmi_a.csv,RNA3DB,40,rhofold,INF-ALL,0.65
4pmi_a.csv,RNA3DB,40,rnajp,INF-ALL,0.703
4pmi_a.csv,RNA3DB,40,rnacomposer,INF-ALL,0.836
4pmi_a.csv,RNA3DB,40,alphafold3c,INF-WC,1.0
4pmi_a.csv,RNA3DB,40,alphafold3,INF-WC,0.968
4pmi_a.csv,RNA3DB,40,rhofold,INF-WC,0.69
4pmi_a.csv,RNA3DB,40,rnajp,INF-WC,0.856
4pmi_a.csv,RNA3DB,40,rnacomposer,INF-WC,0.966
4pmi_a.csv,RNA3DB,40,alphafold3c,INF-NWC,0.816
4pmi_a.csv,RNA3DB,40,alphafold3,INF-NWC,0.577
4pmi_a.csv,RNA3DB,40,rhofold,INF-NWC,0.0
4pmi_a.csv,RNA3DB,40,rnajp,INF-NWC,0.0
4pmi_a.csv,RNA3DB,40,rnacomposer,INF-NWC,0.0
4pmi_a.csv,RNA3DB,40,alphafold3c,INF-STACK,0.896
4pmi_a.csv,RNA3DB,40,alphafold3,INF-STACK,0.93
4pmi_a.csv,RNA3DB,40,rhofold,INF-STACK,0.686
4pmi_a.csv,RNA3DB,40,rnajp,INF-STACK,0.697
4pmi_a.csv,RNA3DB,40,rnacomposer,INF-STACK,0.843
4pmi_a.csv,RNA3DB,40,alphafold3c,DI,2.605
4pmi_a.csv,RNA3DB,40,alphafold3,DI,2.824
4pmi_a.csv,RNA3DB,40,rhofold,DI,4.969
4pmi_a.csv,RNA3DB,40,rnajp,DI,6.841
4pmi_a.csv,RNA3DB,40,rnacomposer,DI,9.135
4pmi_a.csv,RNA3DB,40,alphafold3c,MCQ,10.97
4pmi_a.csv,RNA3DB,40,alphafold3,MCQ,12.64
4pmi_a.csv,RNA3DB,40,rhofold,MCQ,47.65
4pmi_a.csv,RNA3DB,40,rnajp,MCQ,26.47
4pmi_a.csv,RNA3DB,40,rnacomposer,MCQ,21.13
4pmi_a.csv,RNA3DB,40,alphafold3c,TM-score,0.496
4pmi_a.csv,RNA3DB,40,alphafold3,TM-score,0.428
4pmi_a.csv,RNA3DB,40,rhofold,TM-score,0.363
4pmi_a.csv,RNA3DB,40,rnajp,TM-score,0.249
4pmi_a.csv,RNA3DB,40,rnacomposer,TM-score,0.374
4pmi_a.csv,RNA3DB,40,alphafold3c,CAD,0.935
4pmi_a.csv,RNA3DB,40,alphafold3,CAD,0.91
4pmi_a.csv,RNA3DB,40,rhofold,CAD,0.819
4pmi_a.csv,RNA3DB,40,rnajp,CAD,0.762
4pmi_a.csv,RNA3DB,40,rnacomposer,CAD,0.833
4pmi_a.csv,RNA3DB,40,alphafold3c,BARNABA-RMSD,0.26
4pmi_a.csv,RNA3DB,40,alphafold3,BARNABA-RMSD,
4pmi_a.csv,RNA3DB,40,rhofold,BARNABA-RMSD,
4pmi_a.csv,RNA3DB,40,rnajp,BARNABA-RMSD,
4pmi_a.csv,RNA3DB,40,rnacomposer,BARNABA-RMSD,
4pmi_a.csv,RNA3DB,40,alphafold3c,BARNABA-eRMSD,0.55
4pmi_a.csv,RNA3DB,40,alphafold3,BARNABA-eRMSD,
4pmi_a.csv,RNA3DB,40,rhofold,BARNABA-eRMSD,
4pmi_a.csv,RNA3DB,40,rnajp,BARNABA-eRMSD,
4pmi_a.csv,RNA3DB,40,rnacomposer,BARNABA-eRMSD,
4pmi_a.csv,RNA3DB,40,alphafold3c,BARNABA-eSCORE,1.337
4pmi_a.csv,RNA3DB,40,alphafold3,BARNABA-eSCORE,1.378
4pmi_a.csv,RNA3DB,40,rhofold,BARNABA-eSCORE,0.73
4pmi_a.csv,RNA3DB,40,rnajp,BARNABA-eSCORE,1.104
4pmi_a.csv,RNA3DB,40,rnacomposer,BARNABA-eSCORE,0.837
4pmi_a.csv,RNA3DB,40,alphafold3c,CLASH,0.0
4pmi_a.csv,RNA3DB,40,alphafold3,CLASH,0.0
4pmi_a.csv,RNA3DB,40,rhofold,CLASH,0.0
4pmi_a.csv,RNA3DB,40,rnajp,CLASH,0.0
4pmi_a.csv,RNA3DB,40,rnacomposer,CLASH,0.0
4pmi_a.csv,RNA3DB,40,alphafold3c,GDT-TS,0.781
4pmi_a.csv,RNA3DB,40,alphafold3,GDT-TS,0.75
4pmi_a.csv,RNA3DB,40,rhofold,GDT-TS,0.662
4pmi_a.csv,RNA3DB,40,rnajp,GDT-TS,0.562
4pmi_a.csv,RNA3DB,40,rnacomposer,GDT-TS,0.562
4pmi_a.csv,RNA3DB,40,alphafold3c,GDT-TS@1,0.475
4pmi_a.csv,RNA3DB,40,alphafold3,GDT-TS@1,0.425
4pmi_a.csv,RNA3DB,40,rhofold,GDT-TS@1,0.275
4pmi_a.csv,RNA3DB,40,rnajp,GDT-TS@1,0.225
4pmi_a.csv,RNA3DB,40,rnacomposer,GDT-TS@1,0.325
4pmi_a.csv,RNA3DB,40,alphafold3c,GDT-TS@2,0.7
4pmi_a.csv,RNA3DB,40,alphafold3,GDT-TS@2,0.575
4pmi_a.csv,RNA3DB,40,rhofold,GDT-TS@2,0.525
4pmi_a.csv,RNA3DB,40,rnajp,GDT-TS@2,0.375
4pmi_a.csv,RNA3DB,40,rnacomposer,GDT-TS@2,0.5
4pmi_a.csv,RNA3DB,40,alphafold3c,GDT-TS@4,0.95
4pmi_a.csv,RNA3DB,40,alphafold3,GDT-TS@4,1.0
4pmi_a.csv,RNA3DB,40,rhofold,GDT-TS@4,0.85
4pmi_a.csv,RNA3DB,40,rnajp,GDT-TS@4,0.675
4pmi_a.csv,RNA3DB,40,rnacomposer,GDT-TS@4,0.65
4pmi_a.csv,RNA3DB,40,alphafold3c,GDT-TS@8,1.0
4pmi_a.csv,RNA3DB,40,alphafold3,GDT-TS@8,1.0
4pmi_a.csv,RNA3DB,40,rhofold,GDT-TS@8,1.0
4pmi_a.csv,RNA3DB,40,rnajp,GDT-TS@8,0.975
4pmi_a.csv,RNA3DB,40,rnacomposer,GDT-TS@8,0.775
4pmi_a.csv,RNA3DB,40,alphafold3c,lDDT,0.857
4pmi_a.csv,RNA3DB,40,alphafold3,lDDT,0.836
4pmi_a.csv,RNA3DB,40,rhofold,lDDT,0.64
4pmi_a.csv,RNA3DB,40,rnajp,lDDT,0.016
4pmi_a.csv,RNA3DB,40,rnacomposer,lDDT,0.704
4pmi_a.csv,RNA3DB,40,alphafold3c,LCS-TA-COVERAGE-10,67.5
4pmi_a.csv,RNA3DB,40,alphafold3,LCS-TA-COVERAGE-10,30.0
4pmi_a.csv,RNA3DB,40,rhofold,LCS-TA-COVERAGE-10,5.0
4pmi_a.csv,RNA3DB,40,rnajp,LCS-TA-COVERAGE-10,15.0
4pmi_a.csv,RNA3DB,40,rnacomposer,LCS-TA-COVERAGE-10,15.0
4pmi_a.csv,RNA3DB,40,alphafold3c,LCS-TA-RESIDUES-10,27.0
4pmi_a.csv,RNA3DB,40,alphafold3,LCS-TA-RESIDUES-10,12.0
4pmi_a.csv,RNA3DB,40,rhofold,LCS-TA-RESIDUES-10,2.0
4pmi_a.csv,RNA3DB,40,rnajp,LCS-TA-RESIDUES-10,6.0
4pmi_a.csv,RNA3DB,40,rnacomposer,LCS-TA-RESIDUES-10,6.0
4kr9_m.csv,RNA3DB,39,alphafold3c,RMSD,3.536
4kr9_m.csv,RNA3DB,39,rhofold,RMSD,4.739
4kr9_m.csv,RNA3DB,39,alphafold3,RMSD,7.125
4kr9_m.csv,RNA3DB,39,rnajp,RMSD,7.826
4kr9_m.csv,RNA3DB,39,rnacomposer,RMSD,14.243
4kr9_m.csv,RNA3DB,39,alphafold3c,P-VALUE,1.85357285076293e-12
4kr9_m.csv,RNA3DB,39,rhofold,P-VALUE,1.6988166429143803e-10
4kr9_m.csv,RNA3DB,39,alphafold3,P-VALUE,3.633758237642226e-07
4kr9_m.csv,RNA3DB,39,rnajp,P-VALUE,2.503077415616506e-06
4kr9_m.csv,RNA3DB,39,rnacomposer,P-VALUE,0.1588276048970077
4kr9_m.csv,RNA3DB,39,alphafold3c,INF-ALL,0.854
4kr9_m.csv,RNA3DB,39,rhofold,INF-ALL,0.73
4kr9_m.csv,RNA3DB,39,alphafold3,INF-ALL,0.738
4kr9_m.csv,RNA3DB,39,rnajp,INF-ALL,0.77
4kr9_m.csv,RNA3DB,39,rnacomposer,INF-ALL,0.677
4kr9_m.csv,RNA3DB,39,alphafold3c,INF-WC,1.0
4kr9_m.csv,RNA3DB,39,rhofold,INF-WC,0.87
4kr9_m.csv,RNA3DB,39,alphafold3,INF-WC,0.917
4kr9_m.csv,RNA3DB,39,rnajp,INF-WC,0.917
4kr9_m.csv,RNA3DB,39,rnacomposer,INF-WC,0.917
4kr9_m.csv,RNA3DB,39,alphafold3c,INF-NWC,0.0
4kr9_m.csv,RNA3DB,39,rhofold,INF-NWC,0.0
4kr9_m.csv,RNA3DB,39,alphafold3,INF-NWC,0.0
4kr9_m.csv,RNA3DB,39,rnajp,INF-NWC,
4kr9_m.csv,RNA3DB,39,rnacomposer,INF-NWC,0.0
4kr9_m.csv,RNA3DB,39,alphafold3c,INF-STACK,0.818
4kr9_m.csv,RNA3DB,39,rhofold,INF-STACK,0.709
4kr9_m.csv,RNA3DB,39,alphafold3,INF-STACK,0.695
4kr9_m.csv,RNA3DB,39,rnajp,INF-STACK,0.726
4kr9_m.csv,RNA3DB,39,rnacomposer,INF-STACK,0.591
4kr9_m.csv,RNA3DB,39,alphafold3c,DI,4.14
4kr9_m.csv,RNA3DB,39,rhofold,DI,6.492
4kr9_m.csv,RNA3DB,39,alphafold3,DI,9.653
4kr9_m.csv,RNA3DB,39,rnajp,DI,10.161
4kr9_m.csv,RNA3DB,39,rnacomposer,DI,21.046
4kr9_m.csv,RNA3DB,39,alphafold3c,MCQ,25.38
4kr9_m.csv,RNA3DB,39,rhofold,MCQ,47.42
4kr9_m.csv,RNA3DB,39,alphafold3,MCQ,27.04
4kr9_m.csv,RNA3DB,39,rnajp,MCQ,29.23
4kr9_m.csv,RNA3DB,39,rnacomposer,MCQ,27.94
4kr9_m.csv,RNA3DB,39,alphafold3c,TM-score,0.611
4kr9_m.csv,RNA3DB,39,rhofold,TM-score,0.347
4kr9_m.csv,RNA3DB,39,alphafold3,TM-score,0.348
4kr9_m.csv,RNA3DB,39,rnajp,TM-score,0.334
4kr9_m.csv,RNA3DB,39,rnacomposer,TM-score,0.265
4kr9_m.csv,RNA3DB,39,alphafold3c,CAD,0.825
4kr9_m.csv,RNA3DB,39,rhofold,CAD,
4kr9_m.csv,RNA3DB,39,alphafold3,CAD,
4kr9_m.csv,RNA3DB,39,rnajp,CAD,
4kr9_m.csv,RNA3DB,39,rnacomposer,CAD,
4kr9_m.csv,RNA3DB,39,alphafold3c,BARNABA-RMSD,0.223
4kr9_m.csv,RNA3DB,39,rhofold,BARNABA-RMSD,0.397
4kr9_m.csv,RNA3DB,39,alphafold3,BARNABA-RMSD,0.709
4kr9_m.csv,RNA3DB,39,rnajp,BARNABA-RMSD,0.764
4kr9_m.csv,RNA3DB,39,rnacomposer,BARNABA-RMSD,1.474
4kr9_m.csv,RNA3DB,39,alphafold3c,BARNABA-eRMSD,0.865
4kr9_m.csv,RNA3DB,39,rhofold,BARNABA-eRMSD,1.228
4kr9_m.csv,RNA3DB,39,alphafold3,BARNABA-eRMSD,1.208
4kr9_m.csv,RNA3DB,39,rnajp,BARNABA-eRMSD,1.305
4kr9_m.csv,RNA3DB,39,rnacomposer,BARNABA-eRMSD,1.291
4kr9_m.csv,RNA3DB,39,alphafold3c,BARNABA-eSCORE,0.937
4kr9_m.csv,RNA3DB,39,rhofold,BARNABA-eSCORE,0.593
4kr9_m.csv,RNA3DB,39,alphafold3,BARNABA-eSCORE,1.097
4kr9_m.csv,RNA3DB,39,rnajp,BARNABA-eSCORE,0.984
4kr9_m.csv,RNA3DB,39,rnacomposer,BARNABA-eSCORE,0.865
4kr9_m.csv,RNA3DB,39,alphafold3c,CLASH,0.0
4kr9_m.csv,RNA3DB,39,rhofold,CLASH,0.0
4kr9_m.csv,RNA3DB,39,alphafold3,CLASH,0.0
4kr9_m.csv,RNA3DB,39,rnajp,CLASH,0.0
4kr9_m.csv,RNA3DB,39,rnacomposer,CLASH,0.0
4kr9_m.csv,RNA3DB,39,alphafold3c,GDT-TS,0.846
4kr9_m.csv,RNA3DB,39,rhofold,GDT-TS,0.66
4kr9_m.csv,RNA3DB,39,alphafold3,GDT-TS,0.558
4kr9_m.csv,RNA3DB,39,rnajp,GDT-TS,0.596
4kr9_m.csv,RNA3DB,39,rnacomposer,GDT-TS,0.429
4kr9_m.csv,RNA3DB,39,alphafold3c,GDT-TS@1,0.641
4kr9_m.csv,RNA3DB,39,rhofold,GDT-TS@1,0.41
4kr9_m.csv,RNA3DB,39,alphafold3,GDT-TS@1,0.333
4kr9_m.csv,RNA3DB,39,rnajp,GDT-TS@1,0.359
4kr9_m.csv,RNA3DB,39,rnacomposer,GDT-TS@1,0.256
4kr9_m.csv,RNA3DB,39,alphafold3c,GDT-TS@2,0.769
4kr9_m.csv,RNA3DB,39,rhofold,GDT-TS@2,0.487
4kr9_m.csv,RNA3DB,39,alphafold3,GDT-TS@2,0.513
4kr9_m.csv,RNA3DB,39,rnajp,GDT-TS@2,0.513
4kr9_m.csv,RNA3DB,39,rnacomposer,GDT-TS@2,0.41
4kr9_m.csv,RNA3DB,39,alphafold3c,GDT-TS@4,0.974
4kr9_m.csv,RNA3DB,39,rhofold,GDT-TS@4,0.744
4kr9_m.csv,RNA3DB,39,alphafold3,GDT-TS@4,0.564
4kr9_m.csv,RNA3DB,39,rnajp,GDT-TS@4,0.692
4kr9_m.csv,RNA3DB,39,rnacomposer,GDT-TS@4,0.513
4kr9_m.csv,RNA3DB,39,alphafold3c,GDT-TS@8,1.0
4kr9_m.csv,RNA3DB,39,rhofold,GDT-TS@8,1.0
4kr9_m.csv,RNA3DB,39,alphafold3,GDT-TS@8,0.821
4kr9_m.csv,RNA3DB,39,rnajp,GDT-TS@8,0.821
4kr9_m.csv,RNA3DB,39,rnacomposer,GDT-TS@8,0.538
4kr9_m.csv,RNA3DB,39,alphafold3c,lDDT,0.756
